age,handle,revenue,race_month_2018-01-01,race_month_2018-02-01,race_month_2018-03-01,race_month_2018-04-01,race_month_2018-05-01,address_CA,address_FL,address_KY,address_NY,gender_Female,gender_Male,internet_/_shop_Desktop,internet_/_shop_Mobile,bet_type_category_Exotic,bet_type_category_WPS
39,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
56,765.0,61.2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
31,215.0,17.2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
23,1073.0,75.11000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
24,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
39,200.0,20.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
24,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
40,6.0,0.72,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
53,10.0,1.1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
31,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
35,100.0,11.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
65,280.75,30.8825,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
23,630.0,50.4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
18,135.00000000000006,4.050000000000002,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
49,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
62,10.0,0.7000000000000001,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
53,60.0,7.199999999999998,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
21,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
41,2.0,0.24,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
20,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
53,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
27,160.0,12.8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
23,24.0,1.92,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
24,3.0,0.09,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
51,2.0,0.14,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
34,4.999999999999999,0.5499999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
34,17.0,1.87,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
34,143.0,4.29,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
24,220.0,24.2,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
24,70.0,4.9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
62,6.0,0.48,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
23,5.0,0.55,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
44,93.0,2.79,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
25,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
35,20.0,0.6,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
31,414.0,33.12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24,14.0,0.98,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
56,54.0,6.48,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
42,147.0,16.17,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
52,24.0,2.88,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
59,10.0,0.7000000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
33,11.0,0.77,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
56,30.0,3.3,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
59,40.0,4.4,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
55,200.0,16.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
48,73.0,5.11,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
54,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
29,4.0,0.32,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
31,10.0,0.8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
54,2.0,0.16,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
52,2.0,0.2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
23,64.0,5.12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
55,5.0,0.55,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
36,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
20,5.0,0.4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
32,10.0,0.3,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
43,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
23,9.0,1.08,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
52,11.0,0.33,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
32,6.0,0.42,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
22,3.0,0.21,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
24,81.0,8.91,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
34,13.75,1.65,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
42,100.0,7.000000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
42,75.49999999999999,8.304999999999998,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
60,137.0,4.1099999999999985,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
39,70.0,5.6000000000000005,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
31,214.0,17.12,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
29,98.0,10.78,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
42,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
48,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
23,10.0,1.2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
42,64.0,4.48,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
19,17.0,1.1900000000000002,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
44,2.0,0.22,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
55,38.0,2.66,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
22,9.0,0.99,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
24,28.0,0.84,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
23,1223.9999999999993,134.63999999999993,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
55,40.0,1.2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
45,5.0,0.15,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
38,787.0,62.96,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
56,4.0,0.4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
49,4.0,0.4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
37,123.0,8.610000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
38,220.0,15.400000000000002,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
56,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
34,50.0,5.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
25,20.0,2.4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
39,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
61,255.0,25.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
25,364.99999999999983,43.79999999999998,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
46,200.0,14.000000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
52,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
27,105.0,11.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
61,10.0,0.7000000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
28,4.0,0.12,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
27,120.0,13.2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
58,91.0,6.370000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
52,9.0,0.6300000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
54,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
52,2.0,0.16,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
23,10.0,1.2,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
52,205.0,20.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
24,2.0,0.22,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
32,10.0,0.3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
51,12.0,0.96,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
38,5.0,0.15,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
19,7.0,0.77,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
19,88.5,10.62,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
39,32.0,2.56,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
38,10.0,0.8,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
37,72.0,5.76,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
37,32.0,0.96,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40,3.75,0.45,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
24,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
20,19.0,2.28,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
45,9.0,0.99,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
53,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
45,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
38,93.0,10.23,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
61,17.0,0.51,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
50,10.0,0.7000000000000001,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
42,802.0000000000003,24.06000000000001,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
61,793.0,55.51000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
52,101.0,7.07,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
31,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
64,17.0,0.51,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
32,12.0,0.36,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
35,5.0,0.15,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
64,40.0,1.2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
36,200.0,16.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
20,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
18,140.0,9.8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
29,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
30,79.0,2.37,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
55,36.0,2.5200000000000005,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25,20.0,1.6,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
34,10.0,0.3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
39,60.0,7.199999999999998,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
33,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
36,215.25000000000009,23.67750000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,2.0,0.06,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
23,649.0,19.47,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
27,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
62,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
24,4.999999999999999,0.5999999999999999,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
25,6.0,0.72,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
54,75.0,6.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
52,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
33,20.0,2.2,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
53,20.0,1.6,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
43,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
32,22.0,1.54,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
18,50.0,4.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
19,2170.9999999999995,260.5199999999999,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
42,952.0,28.56,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
23,21.0,1.68,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
19,90.0,2.7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
32,205.0,14.35,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
31,5.0,0.6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
24,156.0,12.48,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
48,9.0,0.27,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41,78.0,6.24,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
23,65.0,7.15,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
33,17.0,0.51,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
58,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
40,60.0,4.2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
58,160.0,11.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
64,345.0,10.35,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
39,622.0,49.76,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
55,16.000000000000007,0.4800000000000002,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
60,30.0,2.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
55,105.0,11.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
19,7.0,0.21,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
23,2.0,0.06,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
60,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
20,5.0,0.4,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
30,2.0,0.24,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
33,18.0,1.2600000000000002,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
54,3.0,0.36,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
31,192.0,21.12,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
20,25.0,3.0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
32,55.0,1.65,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
36,44.0,1.3199999999999998,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
44,775.0,85.25,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
56,7.999999999999997,0.8799999999999998,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
19,10.0,0.8,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
53,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
48,74.0,2.22,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
33,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
57,33.0,3.96,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
60,60.0,4.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
50,483.0,14.49,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
23,25.0,3.0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
65,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
54,11.0,0.77,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
21,361.0,39.71,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
19,604.0,42.28,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
49,5.0,0.15,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
30,2.0,0.22,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
30,13.0,1.04,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
39,9.0,1.08,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
27,60.0,4.8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
30,325.0,22.750000000000004,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
56,13.0,0.39,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
52,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
51,924.0,64.68,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
56,132.0,14.52,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21,95.0,7.6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
59,851.0,93.61,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
52,20.0,0.6,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
46,130.0,3.9,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
57,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
21,60.0,6.6,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
31,23.0,2.76,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
57,42.0,4.62,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
47,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
51,2.0,0.14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
32,331.00000000000017,36.410000000000025,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
39,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
25,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
37,9.0,0.9,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
61,2.0,0.23999999999999996,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
56,33.0,0.99,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
59,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
23,10.0,0.3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
24,30.0,2.1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
56,20.0,1.6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
30,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
54,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
42,22.0,2.64,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
56,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
27,203.0,6.09,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
18,192.0,23.04,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
21,20.0,2.4,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
57,3.0,0.33,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
61,150.0,4.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
60,459.0,13.77,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
49,5.0,0.55,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
21,6.0,0.66,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
58,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,10.0,1.1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
64,34.0,1.02,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
25,100.0,8.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
56,141.0,9.87,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
39,10.0,0.8,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
54,20.0,1.4,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
32,50.0,4.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
28,2.0,0.16,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
59,10.0,0.7000000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
37,113.0,12.43,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
52,200.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
34,305.0,9.15,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
46,45.0,3.1500000000000004,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
55,210.0,14.7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
20,218.0,17.44,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
21,4.0,0.44,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
23,22.0,2.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
38,343.0000000000001,10.290000000000003,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
22,116.0,13.92,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
22,105.0,11.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
63,20.0,1.6,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
54,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
36,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
35,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
30,5.0,0.5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
29,5.0,0.55,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
18,205.0,24.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
46,2.0,0.24,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
50,30.0,3.6,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
39,48.0,3.84,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
26,2.0,0.16,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
51,484.0,38.72,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
26,30.0,3.6,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
36,39.0,1.17,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
24,195.0,15.6,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
24,205.0,14.35,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
32,113.0,9.04,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
35,14.0,1.12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
20,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
64,20.0,2.4,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
24,155.0,12.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
60,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
51,60.0,4.8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
43,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
27,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
42,25.0,3.0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
34,10.0,0.3,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
38,916.0,64.12,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
50,45.0,3.1500000000000004,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
20,3.0,0.36,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
27,538.0,53.8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
39,2.0,0.24,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
30,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
40,2.0,0.16,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
32,36.0,3.96,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
34,2.0,0.14,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
22,187.0,14.96,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
55,402.0,12.06,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
45,200.0,14.000000000000002,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
22,10.0,1.2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
45,2.0,0.22,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
55,5.0,0.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
27,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
21,448.0,31.360000000000007,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
39,1582.0,110.74,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21,2.0,0.23999999999999996,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
62,5.0,0.35000000000000003,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
35,12.0,0.8400000000000001,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
19,5.0,0.15,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
36,10.0,0.3,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
57,8612.0,1033.44,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
20,2.0,0.16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
53,1352.0,148.72,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
33,60.0,1.7999999999999998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
24,236.0,18.88,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
19,5.0,0.6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
25,273.0,19.110000000000007,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
57,120.0,12.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
45,3254.0,227.78000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
58,40.0,1.2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
20,6.0,0.42,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
37,95.0,7.6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
35,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
51,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
63,2233.0,156.31,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
23,379.0,37.9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
64,4.999999999999999,0.5499999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,1279.0,89.53000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
39,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
46,38.0,4.18,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
50,34.0,2.72,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
33,50.0,1.5,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,60.0,4.8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
25,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
